DATASET,CELL_LINE_NAME,TCGA_DESC,CelllineName,DRUG_NAME,DrugBankID,LN_IC50,IC50
GDSC1,CP67-MEL,SKCM,SKCM_CP67-MEL,Sunitinib,DB01268,2.565528,13.00752
GDSC1,OMC-1,CESC,CESC_OMC-1,Sunitinib,DB01268,3.384591,29.50592
GDSC1,MZ2-MEL,SKCM,SKCM_MZ2-MEL,Sunitinib,DB01268,2.66376,14.35014
GDSC1,NCI-H1869,LUSC,LUSC_NCI-H1869,Sunitinib,DB01268,3.27363,26.40702
GDSC1,VCaP,PRAD,PRAD_VCaP,Sunitinib,DB01268,3.551684,34.87199
GDSC1,HSC-39,STAD,STAD_HSC-39,Sunitinib,DB01268,0.793669,2.2115
GDSC1,COLO-829,SKCM,SKCM_COLO-829,Paclitaxel,DB01229,0.110774,1.11714
GDSC1,8-MG-BA,GBM,GBM_8-MG-BA,Paclitaxel,DB01229,-5.197971,0.00553
GDSC1,GB-1,GBM,GBM_GB-1,Paclitaxel,DB01229,-3.219481,0.03998
GDSC1,U-87-MG,GBM,GBM_U-87-MG,Paclitaxel,DB01229,-0.226294,0.79748
GDSC1,NCI-H1648,LUAD,LUAD_NCI-H1648,Paclitaxel,DB01229,-5.270972,0.00514
GDSC1,NCI-H1650,LUAD,LUAD_NCI-H1650,Paclitaxel,DB01229,-0.025223,0.97509
GDSC1,NCI-H1838,LUAD,LUAD_NCI-H1838,Paclitaxel,DB01229,-0.044489,0.95649
GDSC1,Calu-6,LUAD,LUAD_Calu-6,Paclitaxel,DB01229,-4.53778,0.0107
GDSC1,NCI-H1355,LUAD,LUAD_NCI-H1355,Paclitaxel,DB01229,-4.670047,0.00937
GDSC1,TE-5,ESCA,ESCA_TE-5,Paclitaxel,DB01229,-4.217013,0.01474
GDSC1,HCC1187,BRCA,BRCA_HCC1187,Paclitaxel,DB01229,-4.187895,0.01518
GDSC1,HCC1599,BRCA,BRCA_HCC1599,Paclitaxel,DB01229,-3.759946,0.02328
GDSC1,HCC2157,BRCA,BRCA_HCC2157,Paclitaxel,DB01229,-2.31027,0.09923
GDSC1,HCC2218,BRCA,BRCA_HCC2218,Paclitaxel,DB01229,-3.003063,0.04963
GDSC1,BB30-HNC,HNSC,HNSC_BB30-HNC,Paclitaxel,DB01229,-5.766065,0.00313
GDSC1,BB49-HNC,HNSC,HNSC_BB49-HNC,Paclitaxel,DB01229,0.422329,1.52551
GDSC1,BB65-RCC,KIRC,KIRC_BB65-RCC,Paclitaxel,DB01229,-3.590404,0.02759
GDSC1,CP66-MEL,SKCM,SKCM_CP66-MEL,Paclitaxel,DB01229,-1.078658,0.34005
GDSC1,DSH1,BLCA,BLCA_DSH1,Paclitaxel,DB01229,-0.509512,0.60079
GDSC1,EC-GI-10,ESCA,ESCA_EC-GI-10,Paclitaxel,DB01229,-2.574164,0.07622
GDSC1,HA7-RCC,KIRC,KIRC_HA7-RCC,Paclitaxel,DB01229,-4.259926,0.01412
GDSC1,HCE-4,ESCA,ESCA_HCE-4,Paclitaxel,DB01229,-5.289092,0.00505
GDSC1,LB1047-RCC,KIRC,KIRC_LB1047-RCC,Paclitaxel,DB01229,-3.66797,0.02553
GDSC1,LB2241-RCC,KIRC,KIRC_LB2241-RCC,Paclitaxel,DB01229,0.444422,1.55959
GDSC1,LB2518-MEL,SKCM,SKCM_LB2518-MEL,Paclitaxel,DB01229,-2.754024,0.06367
GDSC1,LB373-MEL-D,SKCM,SKCM_LB373-MEL-D,Paclitaxel,DB01229,-3.180245,0.04158
GDSC1,LB771-HNC,HNSC,HNSC_LB771-HNC,Paclitaxel,DB01229,-3.707234,0.02455
GDSC1,LB831-BLC,BLCA,BLCA_LB831-BLC,Paclitaxel,DB01229,-4.061142,0.01723
GDSC1,LB996-RCC,KIRC,KIRC_LB996-RCC,Paclitaxel,DB01229,-2.898207,0.05512
GDSC1,LXF-289,LUAD,LUAD_LXF-289,Paclitaxel,DB01229,-5.978526,0.00253
GDSC1,MZ1-PC,PAAD,PAAD_MZ1-PC,Paclitaxel,DB01229,-6.392191,0.00167
GDSC1,MZ7-mel,SKCM,SKCM_MZ7-mel,Paclitaxel,DB01229,-3.895952,0.02032
GDSC1,TE-15,ESCA,ESCA_TE-15,Paclitaxel,DB01229,-6.667084,0.00127
GDSC1,TE-1,ESCA,ESCA_TE-1,Paclitaxel,DB01229,-5.086633,0.00618
GDSC1,TE-10,ESCA,ESCA_TE-10,Paclitaxel,DB01229,-5.952295,0.0026
GDSC1,TE-8,ESCA,ESCA_TE-8,Paclitaxel,DB01229,-6.23815,0.00195
GDSC1,NCI-H226,LUSC,LUSC_NCI-H226,Paclitaxel,DB01229,-1.121602,0.32576
GDSC1,NCI-H23,LUAD,LUAD_NCI-H23,Paclitaxel,DB01229,-0.87148,0.41833
GDSC1,A498,KIRC,KIRC_A498,Paclitaxel,DB01229,-0.383243,0.68165
GDSC1,SK-MEL-2,SKCM,SKCM_SK-MEL-2,Paclitaxel,DB01229,-0.422955,0.65511
GDSC1,NCI-H322M,LUAD,LUAD_NCI-H322M,Paclitaxel,DB01229,0.765227,2.14948
GDSC1,EKVX,LUAD,LUAD_EKVX,Paclitaxel,DB01229,1.614353,5.02464
GDSC1,HOP-62,LUAD,LUAD_HOP-62,Paclitaxel,DB01229,-4.469184,0.01146
GDSC1,LOXIMVI,SKCM,SKCM_LOXIMVI,Paclitaxel,DB01229,-2.95571,0.05204
GDSC1,UACC-257,SKCM,SKCM_UACC-257,Paclitaxel,DB01229,-3.251844,0.0387
GDSC1,RXF393,KIRC,KIRC_RXF393,Paclitaxel,DB01229,-4.23944,0.01442
GDSC1,TK10,KIRC,KIRC_TK10,Paclitaxel,DB01229,-3.561404,0.0284
GDSC1,SNB75,GBM,GBM_SNB75,Paclitaxel,DB01229,-4.129928,0.01608
GDSC1,SF268,GBM,GBM_SF268,Paclitaxel,DB01229,-4.717734,0.00894
GDSC1,Becker,GBM,GBM_Becker,Paclitaxel,DB01229,-4.697467,0.00912
GDSC1,COLO-824,BRCA,BRCA_COLO-824,Paclitaxel,DB01229,-1.290193,0.27522
GDSC1,COLO-800,SKCM,SKCM_COLO-800,Paclitaxel,DB01229,-0.1018,0.90321
GDSC1,DU-4475,BRCA,BRCA_DU-4475,Paclitaxel,DB01229,-2.898564,0.0551
GDSC1,EVSA-T,BRCA,BRCA_EVSA-T,Paclitaxel,DB01229,-3.512649,0.02982
GDSC1,GCIY,STAD,STAD_GCIY,Paclitaxel,DB01229,-1.886179,0.15165
GDSC1,HT-144,SKCM,SKCM_HT-144,Paclitaxel,DB01229,-4.556303,0.0105
GDSC1,IST-MEL1,SKCM,SKCM_IST-MEL1,Paclitaxel,DB01229,-4.041083,0.01758
GDSC1,KS-1,GBM,GBM_KS-1,Paclitaxel,DB01229,-5.172162,0.00567
GDSC1,LC-2-ad,LUAD,LUAD_LC-2-ad,Paclitaxel,DB01229,-6.674985,0.00126
GDSC1,LNCaP-Clone-FGC,PRAD,PRAD_LNCaP-Clone-FGC,Paclitaxel,DB01229,0.051714,1.05307
GDSC1,SNU-1,STAD,STAD_SNU-1,Paclitaxel,DB01229,-2.300425,0.10022
GDSC1,SNU-5,STAD,STAD_SNU-5,Paclitaxel,DB01229,-3.927944,0.01968
GDSC1,SNU-16,STAD,STAD_SNU-16,Paclitaxel,DB01229,-4.390273,0.0124
GDSC1,NCI-H1666,LUAD,LUAD_NCI-H1666,Paclitaxel,DB01229,0.792086,2.208
GDSC1,OS-RC-2,KIRC,KIRC_OS-RC-2,Paclitaxel,DB01229,-2.365115,0.09394
GDSC1,OCUB-M,BRCA,BRCA_OCUB-M,Paclitaxel,DB01229,-5.764742,0.00314
GDSC1,RF-48,STAD,STAD_RF-48,Paclitaxel,DB01229,-4.226665,0.0146
GDSC1,SF126,GBM,GBM_SF126,Paclitaxel,DB01229,-2.564613,0.07695
GDSC1,SH-4,SKCM,SKCM_SH-4,Paclitaxel,DB01229,-4.893982,0.00749
GDSC1,SK-MEL-1,SKCM,SKCM_SK-MEL-1,Paclitaxel,DB01229,-0.097786,0.90684
GDSC1,RCC10RGB,KIRC,KIRC_RCC10RGB,Paclitaxel,DB01229,1.458996,4.30164
GDSC1,PSN1,PAAD,PAAD_PSN1,Paclitaxel,DB01229,-6.619348,0.00133
GDSC1,CGTH-W-1,THCA,THCA_CGTH-W-1,Paclitaxel,DB01229,-3.006073,0.04949
GDSC1,COLO-684,UCEC,UCEC_COLO-684,Paclitaxel,DB01229,-3.447568,0.03182
GDSC1,SCC-15,HNSC,HNSC_SCC-15,Paclitaxel,DB01229,-0.729568,0.48212
GDSC1,A704,KIRC,KIRC_A704,Paclitaxel,DB01229,-1.194153,0.30296
GDSC1,A101D,SKCM,SKCM_A101D,Paclitaxel,DB01229,-4.563537,0.01043
GDSC1,GAK,SKCM,SKCM_GAK,Paclitaxel,DB01229,-2.447284,0.08653
GDSC1,AM-38,GBM,GBM_AM-38,Paclitaxel,DB01229,0.416737,1.517
GDSC1,CAS-1,GBM,GBM_CAS-1,Paclitaxel,DB01229,-1.938276,0.14395
GDSC1,MFM-223,BRCA,BRCA_MFM-223,Paclitaxel,DB01229,0.80924,2.2462
GDSC1,CAL-148,BRCA,BRCA_CAL-148,Paclitaxel,DB01229,-3.252333,0.03868
GDSC1,KLE,UCEC,UCEC_KLE,Paclitaxel,DB01229,-2.362118,0.09422
GDSC1,K5,THCA,THCA_K5,Paclitaxel,DB01229,-2.825029,0.05931
GDSC1,NCI-H1975,LUAD,LUAD_NCI-H1975,Paclitaxel,DB01229,-4.378373,0.01255
GDSC1,MMAc-SF,SKCM,SKCM_MMAc-SF,Paclitaxel,DB01229,-3.306429,0.03665
GDSC1,TE-9,ESCA,ESCA_TE-9,Paclitaxel,DB01229,-5.320466,0.00489
GDSC1,TE-11,ESCA,ESCA_TE-11,Paclitaxel,DB01229,-6.593244,0.00137
GDSC1,TE-6,ESCA,ESCA_TE-6,Paclitaxel,DB01229,-5.033362,0.00652
GDSC1,TE-12,ESCA,ESCA_TE-12,Paclitaxel,DB01229,-3.724909,0.02412
GDSC1,BT-474,BRCA,BRCA_BT-474,Paclitaxel,DB01229,-1.807705,0.16403
GDSC1,D-247MG,GBM,GBM_D-247MG,Paclitaxel,DB01229,-2.56413,0.07699
GDSC1,D-263MG,GBM,GBM_D-263MG,Paclitaxel,DB01229,-2.578481,0.07589
GDSC1,CP67-MEL,SKCM,SKCM_CP67-MEL,Paclitaxel,DB01229,-2.185541,0.11242
GDSC1,OMC-1,CESC,CESC_OMC-1,Paclitaxel,DB01229,-2.280842,0.1022
GDSC1,MZ2-MEL,SKCM,SKCM_MZ2-MEL,Paclitaxel,DB01229,-3.323992,0.03601
GDSC1,NCI-H1869,LUSC,LUSC_NCI-H1869,Paclitaxel,DB01229,-2.097703,0.12274
GDSC1,VCaP,PRAD,PRAD_VCaP,Paclitaxel,DB01229,-4.057745,0.01729
GDSC1,HSC-39,STAD,STAD_HSC-39,Paclitaxel,DB01229,-3.26667,0.03813
GDSC1,COLO-829,SKCM,SKCM_COLO-829,Sorafenib,DB00398,3.337071,28.13659
GDSC1,8-MG-BA,GBM,GBM_8-MG-BA,Sorafenib,DB00398,0.64113,1.89863
GDSC1,GB-1,GBM,GBM_GB-1,Sorafenib,DB00398,1.797779,6.03623
GDSC1,U-87-MG,GBM,GBM_U-87-MG,Sorafenib,DB00398,2.665246,14.37148
GDSC1,NCI-H1648,LUAD,LUAD_NCI-H1648,Sorafenib,DB00398,2.536039,12.62955
GDSC1,NCI-H1838,LUAD,LUAD_NCI-H1838,Sorafenib,DB00398,4.787162,119.96044
GDSC1,Calu-6,LUAD,LUAD_Calu-6,Sorafenib,DB00398,1.271417,3.5659
GDSC1,NCI-H1355,LUAD,LUAD_NCI-H1355,Sorafenib,DB00398,2.400313,11.02663
GDSC1,TE-5,ESCA,ESCA_TE-5,Sorafenib,DB00398,0.957857,2.60611
GDSC1,HCC1187,BRCA,BRCA_HCC1187,Sorafenib,DB00398,1.746972,5.7372
GDSC1,HCC1599,BRCA,BRCA_HCC1599,Sorafenib,DB00398,2.84399,17.18419
GDSC1,HCC2157,BRCA,BRCA_HCC2157,Sorafenib,DB00398,2.014417,7.49636
GDSC1,HCC2218,BRCA,BRCA_HCC2218,Sorafenib,DB00398,0.950696,2.58751
GDSC1,BB30-HNC,HNSC,HNSC_BB30-HNC,Sorafenib,DB00398,1.084512,2.958
GDSC1,BB49-HNC,HNSC,HNSC_BB49-HNC,Sorafenib,DB00398,3.524648,33.94182
GDSC1,BB65-RCC,KIRC,KIRC_BB65-RCC,Sorafenib,DB00398,-0.168154,0.84522
GDSC1,CP66-MEL,SKCM,SKCM_CP66-MEL,Sorafenib,DB00398,1.907963,6.73935
GDSC1,D-542MG,GBM,GBM_D-542MG,Sorafenib,DB00398,1.557947,4.74906
GDSC1,DSH1,BLCA,BLCA_DSH1,Sorafenib,DB00398,2.699722,14.8756
GDSC1,EC-GI-10,ESCA,ESCA_EC-GI-10,Sorafenib,DB00398,3.03927,20.88999
GDSC1,HA7-RCC,KIRC,KIRC_HA7-RCC,Sorafenib,DB00398,4.044958,57.10879
GDSC1,LB1047-RCC,KIRC,KIRC_LB1047-RCC,Sorafenib,DB00398,3.245231,25.66764
GDSC1,LB2241-RCC,KIRC,KIRC_LB2241-RCC,Sorafenib,DB00398,1.204676,3.33568
GDSC1,LB2518-MEL,SKCM,SKCM_LB2518-MEL,Sorafenib,DB00398,0.193774,1.21382
GDSC1,LB373-MEL-D,SKCM,SKCM_LB373-MEL-D,Sorafenib,DB00398,2.446169,11.54404
GDSC1,LB771-HNC,HNSC,HNSC_LB771-HNC,Sorafenib,DB00398,2.25056,9.49305
GDSC1,LB831-BLC,BLCA,BLCA_LB831-BLC,Sorafenib,DB00398,2.150126,8.58594
GDSC1,LB996-RCC,KIRC,KIRC_LB996-RCC,Sorafenib,DB00398,1.407969,4.08764
GDSC1,LXF-289,LUAD,LUAD_LXF-289,Sorafenib,DB00398,1.267032,3.5503
GDSC1,MZ1-PC,PAAD,PAAD_MZ1-PC,Sorafenib,DB00398,1.265342,3.5443
GDSC1,MZ7-mel,SKCM,SKCM_MZ7-mel,Sorafenib,DB00398,1.614304,5.02439
GDSC1,TE-15,ESCA,ESCA_TE-15,Sorafenib,DB00398,4.045071,57.11524
GDSC1,TE-1,ESCA,ESCA_TE-1,Sorafenib,DB00398,2.058794,7.83651
GDSC1,TE-10,ESCA,ESCA_TE-10,Sorafenib,DB00398,1.341329,3.82412
GDSC1,TE-8,ESCA,ESCA_TE-8,Sorafenib,DB00398,2.354721,10.53519
GDSC1,NCI-H226,LUSC,LUSC_NCI-H226,Sorafenib,DB00398,3.764639,43.14813
GDSC1,NCI-H23,LUAD,LUAD_NCI-H23,Sorafenib,DB00398,2.809569,16.60276
GDSC1,A498,KIRC,KIRC_A498,Sorafenib,DB00398,4.756287,116.31325
GDSC1,SK-MEL-2,SKCM,SKCM_SK-MEL-2,Sorafenib,DB00398,4.094364,60.00117
GDSC1,NCI-H322M,LUAD,LUAD_NCI-H322M,Sorafenib,DB00398,4.147321,63.26429
GDSC1,EKVX,LUAD,LUAD_EKVX,Sorafenib,DB00398,4.055749,57.72839
GDSC1,HOP-62,LUAD,LUAD_HOP-62,Sorafenib,DB00398,1.281673,3.60266
GDSC1,LOXIMVI,SKCM,SKCM_LOXIMVI,Sorafenib,DB00398,2.103879,8.19791
GDSC1,UACC-257,SKCM,SKCM_UACC-257,Sorafenib,DB00398,1.730666,5.64441
GDSC1,RXF393,KIRC,KIRC_RXF393,Sorafenib,DB00398,3.863432,47.62853
GDSC1,TK10,KIRC,KIRC_TK10,Sorafenib,DB00398,2.264827,9.62946
GDSC1,SNB75,GBM,GBM_SNB75,Sorafenib,DB00398,4.739406,114.36625
GDSC1,SF268,GBM,GBM_SF268,Sorafenib,DB00398,2.468532,11.8051
GDSC1,Becker,GBM,GBM_Becker,Sorafenib,DB00398,1.996681,7.36457
GDSC1,COLO-824,BRCA,BRCA_COLO-824,Sorafenib,DB00398,2.683591,14.63756
GDSC1,COLO-800,SKCM,SKCM_COLO-800,Sorafenib,DB00398,2.497858,12.15643
GDSC1,DU-4475,BRCA,BRCA_DU-4475,Sorafenib,DB00398,0.861631,2.36702
GDSC1,EVSA-T,BRCA,BRCA_EVSA-T,Sorafenib,DB00398,1.612821,5.01694
GDSC1,GCIY,STAD,STAD_GCIY,Sorafenib,DB00398,1.925663,6.8597
GDSC1,HT-144,SKCM,SKCM_HT-144,Sorafenib,DB00398,1.364967,3.91559
GDSC1,IST-MEL1,SKCM,SKCM_IST-MEL1,Sorafenib,DB00398,1.884919,6.58582
GDSC1,KS-1,GBM,GBM_KS-1,Sorafenib,DB00398,2.200538,9.02987
GDSC1,LC-2-ad,LUAD,LUAD_LC-2-ad,Sorafenib,DB00398,2.588264,13.30665
GDSC1,LNCaP-Clone-FGC,PRAD,PRAD_LNCaP-Clone-FGC,Sorafenib,DB00398,2.941234,18.9392
GDSC1,MRK-nu-1,BRCA,BRCA_MRK-nu-1,Sorafenib,DB00398,1.33354,3.79445
GDSC1,SNU-1,STAD,STAD_SNU-1,Sorafenib,DB00398,0.839772,2.31584
GDSC1,SNU-5,STAD,STAD_SNU-5,Sorafenib,DB00398,2.84672,17.23117
GDSC1,SNU-16,STAD,STAD_SNU-16,Sorafenib,DB00398,1.127408,3.08764
GDSC1,NCI-H1666,LUAD,LUAD_NCI-H1666,Sorafenib,DB00398,3.742691,42.21143
GDSC1,OS-RC-2,KIRC,KIRC_OS-RC-2,Sorafenib,DB00398,1.914662,6.78465
GDSC1,OCUB-M,BRCA,BRCA_OCUB-M,Sorafenib,DB00398,1.280026,3.59673
GDSC1,RF-48,STAD,STAD_RF-48,Sorafenib,DB00398,2.138288,8.4849
GDSC1,SF126,GBM,GBM_SF126,Sorafenib,DB00398,1.11699,3.05564
GDSC1,SH-4,SKCM,SKCM_SH-4,Sorafenib,DB00398,-0.525147,0.59147
GDSC1,SK-MEL-1,SKCM,SKCM_SK-MEL-1,Sorafenib,DB00398,2.226434,9.26676
GDSC1,RCC10RGB,KIRC,KIRC_RCC10RGB,Sorafenib,DB00398,4.681057,107.88405
GDSC1,PSN1,PAAD,PAAD_PSN1,Sorafenib,DB00398,1.197655,3.31234
GDSC1,CGTH-W-1,THCA,THCA_CGTH-W-1,Sorafenib,DB00398,-1.585297,0.20489
GDSC1,COLO-684,UCEC,UCEC_COLO-684,Sorafenib,DB00398,2.436783,11.43619
GDSC1,UACC-812,BRCA,BRCA_UACC-812,Sorafenib,DB00398,1.867542,6.47237
GDSC1,SCC-15,HNSC,HNSC_SCC-15,Sorafenib,DB00398,2.246542,9.45498
GDSC1,A101D,SKCM,SKCM_A101D,Sorafenib,DB00398,2.583405,13.24215
GDSC1,GAK,SKCM,SKCM_GAK,Sorafenib,DB00398,1.964586,7.13196
GDSC1,AM-38,GBM,GBM_AM-38,Sorafenib,DB00398,3.134096,22.96786
GDSC1,CAS-1,GBM,GBM_CAS-1,Sorafenib,DB00398,4.085561,59.47529
GDSC1,MFM-223,BRCA,BRCA_MFM-223,Sorafenib,DB00398,3.005824,20.20286
GDSC1,CAL-148,BRCA,BRCA_CAL-148,Sorafenib,DB00398,1.796224,6.02685
GDSC1,K5,THCA,THCA_K5,Sorafenib,DB00398,2.220441,9.21139
GDSC1,NCI-H1975,LUAD,LUAD_NCI-H1975,Sorafenib,DB00398,2.292375,9.89842
GDSC1,MMAc-SF,SKCM,SKCM_MMAc-SF,Sorafenib,DB00398,2.908106,18.32206
GDSC1,TE-9,ESCA,ESCA_TE-9,Sorafenib,DB00398,0.940858,2.56218
GDSC1,TE-6,ESCA,ESCA_TE-6,Sorafenib,DB00398,3.734749,41.87751
GDSC1,TE-12,ESCA,ESCA_TE-12,Sorafenib,DB00398,1.66348,5.27765
GDSC1,BT-474,BRCA,BRCA_BT-474,Sorafenib,DB00398,2.944776,19.0064
GDSC1,D-247MG,GBM,GBM_D-247MG,Sorafenib,DB00398,0.837835,2.31136
GDSC1,D-263MG,GBM,GBM_D-263MG,Sorafenib,DB00398,2.304558,10.01975
GDSC1,D-392MG,GBM,GBM_D-392MG,Sorafenib,DB00398,0.785038,2.19249
GDSC1,OMC-1,CESC,CESC_OMC-1,Sorafenib,DB00398,3.533345,34.2383
GDSC1,MZ2-MEL,SKCM,SKCM_MZ2-MEL,Sorafenib,DB00398,1.780336,5.93185
GDSC1,NCI-H1869,LUSC,LUSC_NCI-H1869,Sorafenib,DB00398,2.961379,19.3246
GDSC1,VCaP,PRAD,PRAD_VCaP,Sorafenib,DB00398,2.028799,7.60495
GDSC1,HCC1500,BRCA,BRCA_HCC1500,Sorafenib,DB00398,2.254498,9.53051
GDSC1,HSC-39,STAD,STAD_HSC-39,Sorafenib,DB00398,0.767025,2.15335
GDSC1,COLO-829,SKCM,SKCM_COLO-829,Imatinib,DB00619,2.917135,18.48824
GDSC1,8-MG-BA,GBM,GBM_8-MG-BA,Imatinib,DB00619,2.840427,17.12308
GDSC1,GB-1,GBM,GBM_GB-1,Imatinib,DB00619,3.39324,29.76223
GDSC1,U-87-MG,GBM,GBM_U-87-MG,Imatinib,DB00619,2.954703,19.19602
GDSC1,NCI-H1648,LUAD,LUAD_NCI-H1648,Imatinib,DB00619,3.357613,28.72055
GDSC1,NCI-H1838,LUAD,LUAD_NCI-H1838,Imatinib,DB00619,3.995777,54.36807
GDSC1,Calu-6,LUAD,LUAD_Calu-6,Imatinib,DB00619,2.325752,10.23437
GDSC1,NCI-H1355,LUAD,LUAD_NCI-H1355,Imatinib,DB00619,3.826534,45.90316
GDSC1,TE-5,ESCA,ESCA_TE-5,Imatinib,DB00619,3.314682,27.51364
GDSC1,HCC1187,BRCA,BRCA_HCC1187,Imatinib,DB00619,2.665474,14.37476
GDSC1,HCC1599,BRCA,BRCA_HCC1599,Imatinib,DB00619,2.632665,13.91079
GDSC1,HCC2157,BRCA,BRCA_HCC2157,Imatinib,DB00619,3.400995,29.99393
GDSC1,HCC2218,BRCA,BRCA_HCC2218,Imatinib,DB00619,3.153814,23.42524
GDSC1,BB30-HNC,HNSC,HNSC_BB30-HNC,Imatinib,DB00619,3.091095,22.00116
GDSC1,BB49-HNC,HNSC,HNSC_BB49-HNC,Imatinib,DB00619,1.876158,6.52837
GDSC1,BB65-RCC,KIRC,KIRC_BB65-RCC,Imatinib,DB00619,3.426666,30.77387
GDSC1,CP66-MEL,SKCM,SKCM_CP66-MEL,Imatinib,DB00619,3.487877,32.71642
GDSC1,DSH1,BLCA,BLCA_DSH1,Imatinib,DB00619,2.947295,19.05434
GDSC1,EC-GI-10,ESCA,ESCA_EC-GI-10,Imatinib,DB00619,3.074333,21.63545
GDSC1,HA7-RCC,KIRC,KIRC_HA7-RCC,Imatinib,DB00619,3.473756,32.25768
GDSC1,HCE-4,ESCA,ESCA_HCE-4,Imatinib,DB00619,2.629159,13.86211
GDSC1,LB1047-RCC,KIRC,KIRC_LB1047-RCC,Imatinib,DB00619,1.982426,7.26034
GDSC1,LB2241-RCC,KIRC,KIRC_LB2241-RCC,Imatinib,DB00619,0.867792,2.38165
GDSC1,LB2518-MEL,SKCM,SKCM_LB2518-MEL,Imatinib,DB00619,2.000543,7.39307
GDSC1,LB373-MEL-D,SKCM,SKCM_LB373-MEL-D,Imatinib,DB00619,3.207607,24.71986
GDSC1,LB771-HNC,HNSC,HNSC_LB771-HNC,Imatinib,DB00619,3.556798,35.05078
GDSC1,LB831-BLC,BLCA,BLCA_LB831-BLC,Imatinib,DB00619,3.105042,22.31016
GDSC1,LB996-RCC,KIRC,KIRC_LB996-RCC,Imatinib,DB00619,3.45061,31.51961
GDSC1,LXF-289,LUAD,LUAD_LXF-289,Imatinib,DB00619,2.737582,15.44958
GDSC1,MZ1-PC,PAAD,PAAD_MZ1-PC,Imatinib,DB00619,3.098917,22.17392
GDSC1,MZ7-mel,SKCM,SKCM_MZ7-mel,Imatinib,DB00619,2.888595,17.96805
GDSC1,TE-15,ESCA,ESCA_TE-15,Imatinib,DB00619,2.989222,19.87022
GDSC1,TE-1,ESCA,ESCA_TE-1,Imatinib,DB00619,2.794983,16.36235
GDSC1,TE-10,ESCA,ESCA_TE-10,Imatinib,DB00619,3.125237,22.76529
GDSC1,TE-8,ESCA,ESCA_TE-8,Imatinib,DB00619,3.456482,31.70524
GDSC1,NCI-H226,LUSC,LUSC_NCI-H226,Imatinib,DB00619,2.914848,18.44601
GDSC1,NCI-H23,LUAD,LUAD_NCI-H23,Imatinib,DB00619,3.143081,23.17516
GDSC1,A498,KIRC,KIRC_A498,Imatinib,DB00619,1.240906,3.45875
GDSC1,SK-MEL-2,SKCM,SKCM_SK-MEL-2,Imatinib,DB00619,3.401039,29.99525
GDSC1,NCI-H322M,LUAD,LUAD_NCI-H322M,Imatinib,DB00619,3.907771,49.78785
GDSC1,EKVX,LUAD,LUAD_EKVX,Imatinib,DB00619,4.842578,126.79581
GDSC1,HOP-62,LUAD,LUAD_HOP-62,Imatinib,DB00619,3.216546,24.94182
GDSC1,LOXIMVI,SKCM,SKCM_LOXIMVI,Imatinib,DB00619,2.689938,14.73076
GDSC1,UACC-257,SKCM,SKCM_UACC-257,Imatinib,DB00619,3.294758,26.97089
GDSC1,RXF393,KIRC,KIRC_RXF393,Imatinib,DB00619,3.941958,51.51938
GDSC1,TK10,KIRC,KIRC_TK10,Imatinib,DB00619,3.605824,36.812
GDSC1,SNB75,GBM,GBM_SNB75,Imatinib,DB00619,3.798198,44.62071
GDSC1,SF268,GBM,GBM_SF268,Imatinib,DB00619,3.29704,27.0325
GDSC1,Becker,GBM,GBM_Becker,Imatinib,DB00619,2.944097,18.9935
GDSC1,COLO-824,BRCA,BRCA_COLO-824,Imatinib,DB00619,2.696289,14.82462
GDSC1,COLO-800,SKCM,SKCM_COLO-800,Imatinib,DB00619,2.600458,13.46991
GDSC1,DU-4475,BRCA,BRCA_DU-4475,Imatinib,DB00619,2.517235,12.39428
GDSC1,EVSA-T,BRCA,BRCA_EVSA-T,Imatinib,DB00619,2.958479,19.26864
GDSC1,GCIY,STAD,STAD_GCIY,Imatinib,DB00619,3.419234,30.54601
GDSC1,HT-144,SKCM,SKCM_HT-144,Imatinib,DB00619,2.368953,10.6862
GDSC1,IST-MEL1,SKCM,SKCM_IST-MEL1,Imatinib,DB00619,2.922442,18.58662
GDSC1,KS-1,GBM,GBM_KS-1,Imatinib,DB00619,3.63134,37.76339
GDSC1,LC-2-ad,LUAD,LUAD_LC-2-ad,Imatinib,DB00619,2.399868,11.02172
GDSC1,LNCaP-Clone-FGC,PRAD,PRAD_LNCaP-Clone-FGC,Imatinib,DB00619,2.029619,7.61119
GDSC1,MRK-nu-1,BRCA,BRCA_MRK-nu-1,Imatinib,DB00619,2.81621,16.71339
GDSC1,SNU-1,STAD,STAD_SNU-1,Imatinib,DB00619,2.05801,7.83037
GDSC1,SNU-5,STAD,STAD_SNU-5,Imatinib,DB00619,3.74711,42.39837
GDSC1,SNU-16,STAD,STAD_SNU-16,Imatinib,DB00619,3.286095,26.73825
GDSC1,NCI-H1666,LUAD,LUAD_NCI-H1666,Imatinib,DB00619,3.441119,31.22188
GDSC1,OS-RC-2,KIRC,KIRC_OS-RC-2,Imatinib,DB00619,3.917319,50.2655
GDSC1,OCUB-M,BRCA,BRCA_OCUB-M,Imatinib,DB00619,2.70168,14.90475
GDSC1,RF-48,STAD,STAD_RF-48,Imatinib,DB00619,3.411416,30.30813
GDSC1,SF126,GBM,GBM_SF126,Imatinib,DB00619,2.888774,17.97126
GDSC1,SH-4,SKCM,SKCM_SH-4,Imatinib,DB00619,3.529043,34.09133
